label,message
0,are u home now my dad is going to pick me up from school maybe u can meet me at my place if u have the car
0,go at 4 5 or come home at 4 5
0,'oh yr older bro ;-
0,be there in 10 min
0,m leaving the hse?
0,today 3 got 05 briefing..tink its at lvl 8 lab
0,i am having lessons now at lt 15 meet me there at 5 can
0,hey meet me at law fac about 5 can
0,"ok, have a good rest let me noe when will be suitable to bai nian la..."
0,hmm... mon afternoon i got to go sch for a briefing... u wanna come back on tue or u wanna stay there even longer? or come back tmr oso can.
0,oh... so cant go ur hse bai nian ah?
0,haha... then i go ur hse bai nian la...
0,"hey gal, wad u doing today? do u noe if e shops are open today?"
0,drive carefully when u come back hor... raining heavily...
0,m home... thanks for sending me back.. quick go hm n rest... take care!
0,i haven asked her leh...
0,"hmm... no la, meet u another day then..."
0,at where? do i noe any of ur law frens?
0,"ailing, wad u doing today? wanna go out?"
0,u still in lecture?
0,i got direct bus from my place
0,"s super hot, won 1700. haha. but its common la in here. b4 i come back, will let u know again"
0,330 class dont need to book i got no car also but got direct bus from east point to expo we meet at amore ok i have to do my tutorial now
0,430 one i guess i sms u tmr at 12 again
0,haha. like that then wait for me to come back lo.
0,"max is one week, min is depends. if you are coming, how are you going to come?"
0,"huh? you wanna come in ah? btw, if your dad wants full car, high quality finish may take ard 3k malaysian dollars, and one week. approximately."
0,s house tonight. now going to eat seafood w my mummy.
0,t be going back today as it is still raining heavily here too. going back tomorrow instead.
0,not my biz. i am so sick staying at home.
0,ha ha i guessed yr house got no visitors ? my dad has a lot of china friends
0,thank you my dear friend..so sweet of you ! have a good year ahead!
0,another day lor.. sorry..
0,"at plaza sing, 10 pm or marina 1010 pm... can make it? if not then next day lor..."
0,"ailing, how u going east pt from ur home? meet u in bedok then go tog la. i got free bus to bedok mrt..."
0,haha... okie...
0,okie..
0,oh ok...
0,ok... anyway i so free... wad time will it be?
0,heh? then ur mum not working ah? or ur dad will be at hm? sob... i very bored... else i go ur hse?
0,"yo! wanna send yixin off at e airport tmr at 12 sth? i tot of getting some 2g pple to go then can hv mini 2g gathering. mayb with cheney, andy n jun yuan?"
0,
0,dunno.. either take bus or drive lor... but u must bring me la.. n cant stay overnight... go in early in e morning...
0,ok
0,i have paid and sent receipt to you.
0,can you lend 50 dollars to me first
0,door
0,lunch?
0,come down
0,open
0,'thx and i also need ur help to prepare it i have no experience of that :
0,the phone number in my home is 66666666.-- lee
0,nothing where are you
0,just want to thank you and treat dumpling
0,are you home?
0,'i am coming back:
0,tom is dating with some girl. hehe
0,happy chinese new year! gong xi fa cai! -- lee
0,heh gal my pc hang talk to ya again...
0,u are most welcome. thnks t 4 reminding me yr birthday. wish u many good years to come n forever young.
0,i am taking a nap. bored and nothing to do.
0,hi. i finish everything i need to do already. what are you doing? having lunch?
0,blessed birthday! hope u had a wonderful day.
0,happy birthday!
0,the cake is here. for supper? did you get the shawl?
0,"i am going home now 2 prepare yr gifts. else later no time to do it. ha ha. after a long shopping walk, finally found something 2 give u. now for the packaging."
0,are we going to any high class restaurant? i am wearing slipper.
0,hi. so i meet you for dinner later. where do i meet you?
0,hai. one less option for me. so will you be there for long?
0,nvm i met him on the way...
0,m at bishan.
0,where you having lunch? maybe we go home first
0,hi there! happy cny! this is my new hp number effective from monday onwards!
0,my dad is sending me there. i wear polo t shirt and slipper.
0,hi. i wear normal clothes hor. nothing fancy.
0,i bath then go over?
0,"hi, i finish with your website, except for the home page"
0,ok. sleep well. cya tomorrow.
0,i see. ok... thought u can be online too
0,"dear, where are u? i am home."
0,hi dear. whar are you doing? i am visiting my aunt house now.
0,ve class the whole afternoon until 930. this is the makeup lecture. can you come on sat?
0,"haha, are you at ntuc?"
0,will you come to xiaoyao home? or u want me to collect your medicine?
0,what r u doing ah? i am bored leh
0,hey whats bigger then an integer but smaller than a float? s
0,can call me when you are awake?
0,"integer means no decimals. float means got decimals. u may try short, or long. they r diff type of float. but thats java, dunno c got or not."
0,"not get e other one, the u will b back where u r now. is it worth the risk?"
0,"notty lah. haha. anyway, its nice. thanx. e wrapping is nice too."
0,'haha. notty notty ah. :-
0,m amazed u remembered that i like those kind. thanx.
0,415.
0,need a lift soon.
0,m here. not sure if its e right place. hougang sports hall?
0,"kor, bravo! welcome home and we love you very much!"
0,"weiqi on today? if not, i go home at 6pm after tut"
0,on 198 now
0,is the meeting at s15 level 3?
0,s16
0,better. slept at 11 after american idol
0,okie. veto clem though. harborfront?
0,am interested in going out tonight. say to chinatown/raffles? any objections?
0,okie cya tml then
0,'ahhh :
0,yeah
0,just finished 4 hrs of lectures
0,wah...ok
0,u wanna makan dinner tonight?
0,or store credit for tomorrow?
0,tom what time?
0,probably the same
0,orh.
0,u still dun know where?
0,dinner later?
0,u workin now right?
0,clementi?
0,s house or restauratn?
0,just now my pri sch called me if i can go n relief teach.
0,i say not today...they call me at 12.30 leh
0,yah.
0,these kind are ad hoc ones
0,leming last time also like that.
0,call her arly in the morning
0,orh..n it has reached me...haha
0,leming says go for contract ones.
0,"they will tell u the duration u can teach, 1 week, 2 weeks also gd, better than call u on the day"
0,well...hope they call me again
0,yah.
0,"but if i am at home, i will also go loh."
0,ahh
0,yeah
0,heheh
0,for fun peace and laughter
0,one day relief teaching zuo bo one just make sure they behave
0,mmwahahaha.and can claim to have relief taught b4 too
0,"so later, what time u want to meet?"
0,'okie.i need to find some readings (again...
0,but should be ok by 5 too.
0,so we both leave at 5 can reach clementi at same time?
0,15-20 min
0,s goals?
0,t see the saints exorcise the devils
0,ll rush over straight after the dinner
0,burn to vcd is good. i shall watch the match while u watch the merseyside derby.
0,"reyes, ronaldo and co are all talented but they do not have the loyalty shown by le tissier. le god is ze best"
0,"the readings required are straub, misq, 1989 and davis, msiq, 1989"
0,the url for the game is at www.materiamagica.com
0,"its a mud, like lord and kingdoms we played back in hwachong"
0,s a project payin u to upload ur sms
0,"attention singasaints, there will be a telecasted match between saints and man u. please check the website for details"
0,ok
0,"hey jules, will u be free for soccer on sunday? bishan braddel"
0,hello
0,happy chinese new year kor. may u find a good job and prosper in e yr of the monkey
0,gong xi fa cai hong bao na lai. call me when u get home
0,got a car park at hong lim park. its at 6pm.
0,i need to confirm with you guys regarding the small class gathering at my studio at 6pm on sunday. let me know if you guys are coming. please reply asap.
0,can loh...i dun mind...wed 10 to 12 rite?
0,yo.. reminder and also some slight changes. lets meet 1715 at sheares hall lobby tmr..
0,sis where are you. can you call me
0,will u b able to help me with sorting tml anytime from 12-2pm? it will be at s15 lvl 3 benches near lift and will take ard 30-45 mins-loo geok
0,will you be free on sunday night? i just met sebastian. we suggest a small class gathering at the studio. play cards...gamble a bit.... chit chat.... blah blah... hope you guys can make it.
0,"hi, you back or not?"
0,"no, why? in school"
0,when shall i go ah? afternoon can?
0,see you la. i wait for you.
0,oh. then ok la. he he. see you tomorrow la
0,which bus shall i take? where to stop? you still stay in the same hall and room?
0,"ll be back by then. before you go out, give me a message"
0,ll only be back in the afternoon. i need to visit my sup. whwn will you come?
0,how heavy is my stuff
0,u come this aft? what time?
0,i gonna be late by half an hr!
0,"hi, you done? waiting for u two leh"
0,"ya, arrived already. hehe"
0,"not yet, soon le. what for"
0,ok. so now? which canteen do you prefer?
0,at the bus stop outside hall four
0,there is a guardian outside that mrt. some days ago ther is promotion of facial mask
0,can help me to ask sth at bukit badok?
0,on mrt. you out? where? i am arriving at boonlay
0,'ve been waking at 930.. :os 730 will do just fine
0,good morning. what time will you be over?
0,m using my brunei line. going to but my singtel line. was suppose to terminate the day i left but dunno why till now not yet
0,dun forget to help me terminate my line
0,yes 2 both qtns
0,sorry you guys go ahead
0,wishing you a blessed chinese new year to you and your family!
0,"have you settled down oredi? i certainly hope so, esp with funka coming up.."
0,welcome back! we look forward to meeting you soon. when are you alighting?
0,please pass money to her. no cash le :p
0,"money passed already. btw, you got money or not? heard someone got leh"
0,ps tel 64549808 98388367 4 mrs ong about tuition mrs lim 64535909 is waiting 4 yr call
0,'hi keng onn
0,at orchard cineleisure. its really good and really twisted and beautiful
0,s a rich man woes by an investor from erc.gd article pass it on.
0,hello. happy chinese new year. huiyi and i wish to have a gathering w the huahui pple. it is thurs 5th feb 7pm at orchard mrt. can come?
0,'mee invest heavily on it leh (-.-
0,thanks
0,m on my way to school...
0,where do i meet you?
0,s no prac tomoro. those who can avail themselves for the meeting please sms me once you c this.
0,are you in sch now? i need to pass smtg to you...
0,mtg at 4.30pm on sat. please reply to indicate whether you can make it.
0,gd morn! have a great and blessed day ahead
0,hello!
0,jia you on your proj!
0,ganbatte! 3 more days to end of exam! ^_^
0,jia you on your assignment! ^_^
0,with god all things are possible!
0,hihi
0,gd nite! cya tomoro!
0,thanks for the lift home gal
0,had a great nite! thanks for the stuff toy
0,happy birthday!
0,happy new year! ^_^
0,merry christmas! ^_^
0,are you free to go out this sunday? my club is having a performance at musicdreamer at 7.30pm
0,thanks for the help da ge
0,"sorry, are you at home at the moment? need to ask you something..."
0,m at the lecture too... where you?
0,t be back for dinner tonite... can help me tape the 7pm show?
0,m in sch now...
0,can you send me the project report again? i accidentally deleted it...
0,m home...
0,emailed the stuff to you guys...
0,yes. going out now. where to meet?
0,still in group discussion? i may go to have lunch in twenty mins. sms me when your meeting is finished.
0,not hungry now. when your meeting will end?
0,"at lab now. just lok for me after meeting, i wait you."
0,pink table
0,i done la. you out?
0,no la. you eat when you are hungry.
0,you eaten? i am so hungry. but meeting now... and my acne got worse
0,"m still downloading the stuff, got prob.. dunno when i can come."
0,m coming.. damn cdrw dive.
0,hi. found the freezing agent. it is ammonia. also available is cf3ch@f or known as hfc134a.
0,t around. wanna meet up for lunch on fri?
0,s taking forever.
0,"can you tell me how to practice metta, karuna, mudita and mindfulness in daily life?"
0,t you search out the dhamma books for the answer? can i write you in email?
0,t working for several hours
0,"s house on sun? if u r going, i can pass to u during that time too."
0,t make it there at 1pm. can i meet u at 1.30pm instead? so sorry for the last min change..
0,sia i dunno ler.
0,sia i dunno ler.
0,is the meditation course start today or next week? sorrie... i am blur liau
0,have booked table at angel restaurant at faculty club. meet at twelve noon at outside the restaurant.
0,okie. see you at 12 then.
0,"are you going to bring ur laptop later? if u r, i wanna send u a webpage related to the coolen."
0,thanks for the info. do you have some reference books that i can refer to for more details?
0,i got it from a webpage. not sure about the details.
0,'oh
0,wanna study together later? peifuen coming.
0,i got meeting. at 6.30. about to leave.
0,if u wan to join us after your meeting just give either of us a call
0,re u guys?
0,dunno where we will be going to study.
0,undecided. ya she coming
0,"happy studying hor... both of u so on.. hey hey, why dun u go to cl? then i can join u after i finish meeting"
0,what are we meetin tmr to discuss?
0,'m gng
0,"hi folks, rem we hav a huahui gathering at 7pm at orchard mrt tomorrow. call me if u wil b late. c u all soon."
0,"can, but meet so early?"
0,"k,at 7pm"
0,"lousy m1, i can rcv ur 1st msg. ooh can i keep ur bat? it works! yea dun tink we nid ur parts tmr."
0,actually i tink chunyan canot cfm wad time to go cos she gotta hand in assgt sat afternoon. btw wad areu gonna do so early in orchard?
0,m already at the busstop.
0,"check with u, is ven. kaizhao coming in nov? if so, when?"
0,"here is darren from the dream inspiration.i would like to invite you a seminar on the wealth creation on this coming wednesday,7pm,63b bugis village."
0,"this sunday at the indoor stadium,there is a seminar on cancer prevention and others topics organise by dong fang pi lee.ticket can be purchased at the sistic."
0,"ve met u before. care to refresh my memory? sorry, i have short term memory."
0,free on this tuesday for a business strategie?
0,tapi ntar kutanyakan deh ke teman-teman poly. kalau ada kabar ntar ku-sms lagi deh. kamu sendiri lagi ngapain? udah tamat uni blon?
0,are we having meeting today? 6.30pm at sci lib meeting room is it?
0,okie. see you at 12 then.
0,"hi jac. happy chinese new year. 1st feb what time? i got something on in the afternoon, so gotta see if the time clashes or not."
0,ve just got back. so sorry i forgot my promise to u. what about talking tomorrow?
0,s why it took me so long to reply. jie jie
0,t use the phonecard. i wanna know the plan to come in dec. cie cie
0,s a master student.
0,ok
0,normal time 6.30am. my room.
0,forget to ask u just now...do u wanna join us for meditation tomorrow?
0,s going 4 the talk too.
0,"ll be leaving for abc at 6pm. will be attending a talk. if u r coming for the talk by zopa rinpoche, u can"
0,"t mind, i can meet u at 6pm at the busstop opposite sci faculty."
0,ve sent all the information details to your email. pls kindly check ur email k?
0,"oh iya ya, hari ini holiday. lupa, soalnya besok musti ketemu supervisor, jadi perlu persiapan"
0,lagi belajar. udah masuk sekolah hampir satu bulan.
0,"halo, pa kabar? baek-baek? andy udah di medan ya?"
0,"ve tried to send u email several times, but always got rejected."
0,s ur email add?
0,s sessi
0,s session. please kindly advise. thank you.
0,s not confirmed.hope you get well soon.may you be free from physical sufferin.
0,"in case your stomach ache gets better and you decide to go, pls inform me n we can meet at 7 at aljunied."
0,are you submitting the tutorial? or u want me to submit it?
0,submit directly to our tutor or?
0,re at e green room at e end of e lib.
0,have booked table at angel restaurant at faculty club. meet at twelve noon at outside the restaurant.
0,forget my account no. can u give me cash instead?
0,ok then. see ya later.
0,yup. got already.
0,'happy birthday dear. may you be more mature as time passes. may you enjoy abundant joy and happiness. -
0,"oh, i see...thought u r doing some voluntary service or something like that"
0,how do u come across them?
0,no. some secondary school kids
0,ur friends from brunei?
0,"oh, i see"
0,ll have to pay
0,t have asked u
0,did u go ssg today?
0,not sure
0,"u know, something like the specialty... for example, this poly is good for what, that poly is good for what... is there such thing?"
0,use the src one lor
0,s why i ask mah
0,sp?
0,dunno
0,dunno
0,s the best it poly in singapore? is there something like a statistic?
0,nvm
0,hm.... not sure.... why ler?
0,no siting?
0,why so fast?
0,"i went the src to play, in the badminton court"
0,i am feeling so extremely lazy
0,any plan for later?
0,geylang is far lo
0,"cakkavala is far? hahaha... oh, first time heard this from u"
0,no
0,r u gonna donate blood today?
0,got got.. wanna go cakkavala group sitting
0,so basically u want me to write for the heartalk and wisetalk lar?
0,m at the pink tables area.
0,s one as me and my bro are not taxable. supose to rcv this month but havent got it yet..
0,s one as me and my bro are not taxable. supose to rcv this month but havent got it yet..
0,"i told uncle liao, and i takin note of it.. btw are u bringing back frontpage 2003 cd tmr?"
0,ha ha! i wun.
0,i have received it. thanks!
0,t...
0,t join you all tonight cos i have law tutorial tomorrow at 9. you have fun and help me wish him a very happy birthday for me.
0,t be joining you tonight.
0,'thank u. seeya next week:
0,hey hey. please pray for journey mercies for my trekking and the weather where we can reach the final destination without getting hurt.
0,not interested in the security job.
0,wake up already. on my way there. i did not call them because i overslept.
0,if it is still open will he be interested?
0,t want that one?
0,r u at home now?
0,oh yes... did he get the job?
0,"hi, can u send me the correct diagram for tut 3? thanks"
0,hi. can you send me a copy of the correct diagram and first question for this week tutorial? thanks...
0,i spent money... emphasis on sale. stuff are 50 and 70 percent off. but lucky dont have e one u bought for me. haha.
0,hey. call me when u r done.
0,r u done at e medical? my bro say can rec u for other positions. ask u wat u r interest in and wat u r not.
0,hi. they not going tonite cos they have a morning class tmw. think i wont be going either. have fun.
0,t forget me too!
0,"haha. i was just passing e msg for her. ok, noted. will let her know. hope you have a great day."
0,ok. how bout e birthday boy? :-d
0,sent u e mail already.
0,did u got my message?
0,m not feeling well.
0,s ok. we wait 4 u.
0,what time are u free?
0,wheres my fallout 2? dhd u bring? or am i goin to claim ur life in compensation?
0,"llbe buying things,k?"
0,the program can run without the cd right?
0,"hi, i put the hp to silent mode, did not manage to see it. nvm pass it to me some other day. it works without a cd right?"
0,hi sry to disturb u. call me back when u r free.
0,t access my soc email. thanks.
0,'s the least i could do. good job! impresario next! :
0,i feel quite sian.. how abt i just pass u the cd and i take home use cases to do?
0,now we got gift. come to get yours.
0,can you come to lt34 to support save?
0,you come out now. i am arriving. do not be late again
0,two messages come together. er... wait for me for a while. get changed and see you where?
0,where are you? where to eat?
0,hehe. got 4 hour classes today and did not sleep well last night.
0,oh... where are you now? i am at chinese lib.
0,just finish chinese tutorial. where are you? wanna go to clementi?
0,oh... i see. so when we meet? or you look for me at ea and we go together?
0,he he... at home now. can not go to support you le...
0,o... see you at pink table. in lab now.
0,how ah? decided?
0,me no problem la. you come to science?
0,you tired? impossible ba... strange
0,in school la. group discussion
0,no la. you go? he he... i have a lot of food in fridge
0,"hi, doing what? you have class now?"
0,in one min. soon...
0,i tell you when i done. should be soon
0,i out now. we meet at central library bus stop?
0,i want dumpling la... but negociateable.
0,sorry ah. on bus c. arrive la. you in canteen?
0,clock?
0,arghh. i woke up late
0,"your free 1 month trial elibrary account was activated on 16/1/04. if you have not received an email on the activation, please contact library2@singnet.com"
0,can help me ask mummy to fund transfer my pocket money to my bank account when u r home?
0,still doin it.. can show u tomorrow?
0,oh coz want to get it done soon mah.. u want to meet me at career center tomorrow at eleven?
0,"ll be staying back late in school today. if yes, i would like to meet up with you.. -- weiling"
0,ve other things to attend to. just wish to pass you something... -- wl
0,s okay then... i understand. -- wl
0,eh hon wai here. take note of my number u lout
0,i sent it at 7+ you goon....u shld check ur hp more often.
0,so how did u find the talk? no internships u know....only fulltime
0,>
0,s meeting.. pls pardon me. cya guys later at 10am.
0,shall be 10-15 min late.
0,yea i have spoken to him liao. indeed he is upset over dat..
0,yea thanks jj! cya lec tmr.
0,cya soon tacky zacky!
0,s team.
0,s to complete a prog assignment by next wed..
0,do you have a cd burner and cable?
0,cable can jus buy one rite?
0,"did noe valentine is oso friendship day.. eh heh, long live our friendship and a6!"
0,'thru icq. :
0,no problem. enjoy your day!
0,m late. can d/l the ppt from your email. i sent to everyone.
0,thanks! i workin at it now
0,"zack, pray me a prayer yo.. hope i can finish things!"
0,ya cos over icq. i gonna hand justis the cd tmr or tue..
0,sadly nope.. can i vote for her on her website or sms?
0,'i hav destroy the passwd. thanks a lot
0,"no, i went to school.."
0,s hp.
0,"kaihan can giv us a lift tmr, so u comin wif us?"
0,"hans and leo, we r gettin the tix fr adrian at nanyan audit tmr 5.30pm. liwei cannot come. btw how to go to nanyang audit?"
0,s hp. i din rcv.
0,s mit. wad time gd for you? leon gng later by himself.
0,yea i gif u the gear.. when need?
0,yo wasup zack.. i just wakey.
0,"hey andy sori real late in writing tis. so how yer feelin after a bountiful friday? jus wana tell you did an awesome job. you just go from strength to strength. they ought to give you most talented/versatile performer of the night. alright, seeya at talentquest. hope h2obabes dun get triple."
0,t come today.
0,tmr meet jie mien at 12.30pm for 3214.
0,gd morning. hope you have a nice day.
0,i am going home now.
0,"now at yih, reaching engin soon. msg you again when i am there."
0,"eh, i am at engin already. where are you?"
0,"okok, see you at mac."
0,going to do my tutorial at cl. call me when your class ends.
0,"eh, your class ended already or not? i need to go off soon."
0,"aiyah, i am going home now. see you tomorrow."
0,have you completed your tutorial? need some help.
0,where are you?
0,"ok, see you at pink tables."
0,i tot we are meeting at 3? now changed to 4 already? ugh.
0,argh! i failed my midterm! damn sad.
0,i got 17. you?
0,shit. so high. so zai.
0,"i bought your notes, ur laptop is mine."
0,but u nid to use rite?
0,"but once u pass to me, it becomes mine 4ever, den when u nid, jialat!"
0,"take bus 96. actualli i anytime ok, wanna mit me at clementi mrt?"
0,prodigz frens junjie and james.
0,m at tampines now. i leave hm at 8.30 tmr
0,so do u noe how to pass fail?
0,no nid to studee cos u chose pass fail!
0,"i ate liao, wasup?"
0,"howdy hemdi, i have bad news for you regarding 3214!"
0,m at tanah merah mrt now and reading up on activity diagram.
0,"hi, is it confirmed that i am collecting the duron and sound card from you at semb mrt tmr?"
0,i am going jogging now
0,"ok, see you there. thanks a lot."
0,t meet you at simei mrt this coming tue. make it next tue?
0,at pclab2 now. pretty crowded. want me to reserve a seat for you?
0,"hmm, ok, see you later then."
0,"hey, where are you now?"
0,"uhm, i am having problem with the project. are you coming soon?"
0,i am leaving now. maybe i will ask you over icq tonight.
0,where is the lecture?
0,"argh! i went to the wrong lt, now going to lt33."
0,please meet me outside lt27 to get your stuff.
0,i am here already.
0,forgot to inform you that i am wearing a black tshirt with jeans.
0,"hi, can i meet you at dhoby ghaut mrt at 4.15pm to pass you the stuff?"
0,"ok, see you there later."
0,"hi, i am already at dhoby ghaut mrt. are you reaching soon?"
0,wearing a blue shirt and berms.
0,maybe you can give me a call when you have arrived at dhoby ghaut.
0,hope you like the stuff. please drop me a rating on yahoo when you are free.
0,thanks a lot. i will rate you when i get home later.
0,hi dan. need your help with 3240. drop me a msg when you are free.
0,"ya, having problems with the datagrid thingy."
0,"ok, see you later on when you are free."
0,t bother to call out to you.
0,hehe. not stalker la!
0,"okok, need to go for class now. msg you later."
0,"hey, you free now?"
0,so later u going?
0,ll need it anyway when i start work next year... or 4 my proj presentation?
0,"m chinese, jobless aged 58"
0,wah...news really spread fast...haha tonite dun nid formal rite?
0,hm. just not valid with promotion... there is a 20% off and a $5 discount. ü see which one gives a better deal. eh. my hair colour super duper obvious... die.
0,hmmm... u goin huh... i dunno leh...
0,sorry! see ya l8ter
0,haha... ok thanks! night!
0,ll go dig em out... when do u nd em?
0,oh.. 23rd..
0,u wan him give u a ride hah? wat time u can? i confirm w u later. if he not going how?
0,okay. i see you tmr.
0,life is okay la haha thoh now abit bored in nus archi ü leh?
0,"nope, why t show nice mah? but i got c e ending today. yest how many photo we took on ur camera?"
0,"im not skippin lesson, 3-5 lesson is e-tutorial. i dun mind watchin such movie la.. or jus married?"
0,no la .. hehe ..
0,i think my relationship is on é rocks
0,huh? wads rag day?
0,okie so tmr not giving her a surprise la?
0,joey: hai! anybody can intro.
0,u configure oredi not...
0,no...who told u tat? im attached wat...
0,aiyo... all e nice place all close... so where shall we go leh...
0,tell millian i will miz him...
0,haiz... deckie dun want to go too?
0,okay... cya... we are intending to buy bikini
0,"ll stop work on wed, so wed nite?"
0,"ll stop work on wed, so wed nite?"
0,hey... xuhui cant make it today... so how? shall we change day or continue
0,hey can help me see my car number when ü reach? i might be a little late
0,i thought t time leona ask u to do that before...
0,thanx4 today cer it was nice 2 catch up but we ave 2 find more time more often oh well take care c u soon.c
0,s orite. n.n fion not here yet too. i got a bk to pei me.hee-
0,'s in...*hugz* =
0,s the way its gota b alrite
0,t rent out wad... nobody offer leh.
0,hey are you done yet?
0,im late tellmiss im on my way
0,hey you not going for lect tmr ?
0,so r we...haha
0,matthew is not good enough for this show. just a pretty face
0,m in hall wont sleep so early lah.
0,old age lar... i neva feed water but got feed carrot... wasted i juz bot a pack of carrot... feed to millian...
0,haha... okay... then i pon too.
0,huh?
0,sorry.glad you are back at work.today im at ttsh.see u tml.
0,y so quiet all of a sudden?
0,"glad to hear you are coping fine in uni... so, wat interview did you go to? how did it go?"
0,yeh v fun.but stress studies.
0,1230 i think... not hungry...
0,"click on ma1101, then they will show all the papers. click on the paper ü wish to view. then on the window they will ask ü whether ü wish to view it, then ü"
0,ur dog ar so naughty... shit on da floor... then make until all his body got shit... then gotta bathe him n change da whole mat...
0,he can bath meh... hiyo... thk he dun lk to change place...
0,shuhui has agreed 2 watch infernal affairs wif us. how abt u?
0,haha. wow. my hse hw can kp 2 big dogs. hehe. i thou u will ask me go wif u. hehe.
0,ger u got break at 12?
0,albero purchased p $260k ng t h from b90 drop to b74 fri carry 52.5. 1 whole yrs can not win. wet ever won 1600. hoping newspaper do not rec
0,t want chat?
0,u noe when we haf to hand in lsm1101 pract report? u done? wat did u include?
0,r ü all going for bio lecture tmr... got no more assignments rite...
0,"s, nydc all there places lor... haha, u wana join me..."
0,hi any girl frm kl or pj wan 2 chat?
0,t worri abt it maybe next time then...
0,hi vampire intro pls
0,gud nite slp tite...will call u tml k?u wan a wake up call?
0,darn.....making things difficult for me....
0,i dunno...i applied lah...but whether going or nt is another thing lor
0,can i delete the pics 4 xf birthday in geocities?
0,u can help me check ur house there or nearby there hor still got sell the monkey ma.. macdonald one.....
0,hey ger wana go cyclin tomorrow?
0,no la... tmr not free... got drivin lesson...
0,will bear that in mind
0,will bear that in mind
0,yup bringing clothes... bring light one lor... yar wearing shorts...
0,all contestants deserve a gud praise!
0,thu meet at cafe cartel plaza sing at 7pm. any prob?
0,yes.
0,"i watchin movie at 9 plus leh.. hiya, thk cant lor.."
0,i thk ü send wrongly...
0,so where we eating? whose going?
0,"hey,gen wants to club tmr..ü gals interested?"
0,nope nothing 2 buy going out 4 dinner now.
0,'yeah
0,ll ask dracula 2 kiss ur neck goodnight..
0,ya see ü soon... must really meet up!
0,u got upload inside e folder i create?
0,good! then we dun need to do too much work. hee...
0,hmm..wanna ask li en ñ weiyi they all out?
0,ya not veri good lor....
0,"haha, i watched already... sorry. anyway i made other plans for tmr already, go out another time lah... ü enjoy yr birthday party babe.."
0,haha... i email ü her pic! ü check already then gif me ur comments k?
0,"d print 4 myself,juz wana ask u e noter u had yday were hw many slides per page?"
0,i duno how long it lasts.im going coz later evening got dance.
0,"hey, slp yet? wad r u doin?"
0,hey. we are meeting at the bread talk there ah
0,"4 la... might b earlier, dunno... call u..."
0,"you ask your friend? i meet my senior but he only know math,y u nv approach pple during d cca bazaar?"
0,lea hi intro?
0,ur phone number
0,hmmm... depends lor... usually ard 2 3 lk tt...
0,me male
0,"s stars or moon, as long as ur heart is true, sweet dreams will always be wif u. gd nite!"
0,hey xin... thk take e tues and fri one lor.. fine w u?
0,ll meet ü outside?
0,its my way of addressing those whom i consider close to me.
0,alrite hunny! wot u up 2 2nite? didnt end up goin down town jus da pub instead! jus chillin at da mo in me bedroom! love jen.
0,hi is that yijue? when you free? eric recommend
0,eh jos ah... wed n thurs... which day can u meet up?
0,dont give mick ur hp no
0,ll see you all on friday! tata!
0,"m oso stress, been havin tests for e last 3 weeks, next week still got test. ok, hope we can go ya?"
0,how come cut? want me to call u?
0,"s gonna be given to someone else, tank-yew very much!"
0,hi babe u r most likely to be in bed but im so sorry about tonight! i really wanna see u tomorrow so call me at 9. love me
0,ey! calm down on the acusations.. i txt u cos i wana know wot u r doin at the w/end... havent cn u in ages.. ring me if ur up 4 nething sat. love j.
0,t see. look gd eh...heehee...
0,ü see whether they are free for earlier appointment...
0,hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? i get home tomorrow at 5ish.
0,and i see zen here. haha he isnt some big hair dresser. just some small fry. i dont know if he does hair cuts
0,"oic... haiz, im down wif flu now. really bad timing cos im on course. so, how was yr day?"
0,m fine... slackin at hm lor cöz decided not to work as surveyer... then enlistin in end of june or july... wat abt u? hows life for u? ür plans for aust?
0,s very slack currently. sorry for replying so late
0,later when u free den i call u k.
0,"gd morning,how r u? taken ur breakfast?"
0,ur doggy ar so naughty... mess up his whole house... y da egg still got so much...
0,yup she can...ok... i see whether she know how to get there...so its chinatown mrt at 2? ok...see ya!
0,hey ü want me to buy tickets first? btw... i havent watch alex and emma yet bcoz i heard reviews not good.
0,re doin. hw much u collect?
0,"hi,i juz went to upgrade my hp n all my memories hav been deleted...do u mind tellin me ur birthday so tat i can update,thks.."
0,"ur progress slow? exam comin soon, must concentrate ah.. faster finish ur tut first thn watch tv la.."
0,ay wads ür email? ü got friendster? add me zh0001èn@ntu.edu.sg
0,our sch got gd looking lecturer mah. when he ask then say u need 2 wait 4 some other things 2 confirm b4 u know if u b free. then jus ask how many agree already
0,throw him a toilet roll....
0,can i hav ur no so v can kep in touch mine 5413103
0,"no la.only joan goin gentin. her family at first dun wana help her look after mah.her hse,got one cat.one bird. ñ three g.pigs-farm-haha-she goin wif her bf.hee"
0,hey... thanx 4 comin... enjoy ur meal...cya when i come back ...muacks...
0,ok meet me at d arts canteen.. can..
0,"wah, camera phone ... lucky gal."
0,"im jus a electrician,rain.hey,can i koe ur phone number?"
0,"we are at far east plaza, bldg next to hyatt hotel on scotts road."
0,huh then wat ü want frm me to satiate ur desires? ü
0,'m going off to sleep now. goodnight to ya :
0,buddha how r u?
0,d like very much 2 b ur fren can u give me ur tel. no? 0166305681 pls. call me ok. tq!
0,no movies for me.we dine out cn liao...
0,"in case the line got jammed up later,i wish u a happy new yr, hope all gd tings will go ur way,take care.."
0,thk so la... wat time u finish...
